composer,url,title,date,from,originator,arranger,text author,duration,difficulty level,voicing,voicing notes,soloists,instruments,language,,,,sample performance,range notes,tessitura notes,vocal line notes,voice type notes,accompaniment,general notes,provided by
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,I Have Come To Bury Love,2020,,,,Sara Teasdale,"2'00""",3,SSA,,,,English,https://www.jwpepper.com/I-Have-Come-to-Bury-Love/11202943.item#/submit,,,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,I Have Come To Bury Love,2020,,,,Sara Teasdale,"2'00""",4,SSA,,,,English,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11202943&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,Let Us Dream!,2016,,,,Remel Derrick,"4'00""",2,SA/Two-Part Treble,,,pno,English,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11176411&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,Lovely Day,,,,,Remel Derrick,"3'00""",2,SA/Two-Part Treble,,,pno,English,https://www.jwpepper.com/myscore/RemelDerrick,,https://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11220246&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,May You Walk Gently Through The World,2019,,,,,"3'00""",3,SATB Divisi,,,,English,https://www.jwpepper.com/May+You+Walk+Gently+Through+the+World/11199958.item#/submit,,,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,May You Walk Gently Through The World,2019,,,,"Apache Blessing, Remel Derrick","3'00""",3,SATB,,,,English,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11199958&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,Mixolydian Gloria,2020,,,,Traditional Latin Text,"2'00""",3,TTB/TBB,,,pno,Latin,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11331666&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,"O God, Be All My Love",2009,,,,John Cassian,"2'00""",3,SATB,,,,English,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11175285&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,"O God, Be All My Love",2009,,,,John Cassian,"2'00""",3,SATB Divisi,,,,English,https://www.jwpepper.com/11175285.item#/submit,,,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,Poor Wayfaring Stranger,2020,,Traditional,Remel Derrick,,"4'00""",3,SATB,,,,English,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11201339&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,Psalm 133,2009,,,,Psalm,"2'00""",2,SATB,,,,English,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11212560&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,Rest,2017,,,,,"3'00""",3,TTBB Divisi,,,,English,https://www.jwpepper.com/Rest/11175322.item#/submit,,https://youtu.be/uCLA7ABIyBo,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,Rest,2020,,,,,"3'00""",3,TTBB,,,,English,https://www.jwpepper.com/myscore/RemelDerrick,,https://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11175322&type=audio,https://www.youtube.com/watch?v=uCLA7ABIyBo,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,The Autumn Skies Are Flush'D With Gold,2020,,,,Thomas Hood,"3'00""",3,SSA,,,pno,English,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11334622&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,The Land Of Nod,2016,,,,Robert Louis Stevenson,"4'00""",,SA/Two-Part Treble,,,pno,English,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11195183&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,The Lily,2020,,,,William Blake,,,SA/Two-Part Treble,,,"fl, pno",English,http://www.jwpepper.com/myscore/RemelDerrick,,,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,They Laid My Lord In A Manger,2016,,,,Remel Derrick,"3'00""",2,SA/Two-Part Treble,,,pno,English,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11300109&type=audio,,,,,,,,
REMEL DERRICK,https://www.jwpepper.com/myscore/RemelDerrick,Wade In The Water,2019,,Traditional,Remel Derrick,,"4'00""",3,SATB,,,,English,http://www.jwpepper.com/myscore/RemelDerrick,,http://www.jwpepper.com/sheet-music/media-player.jsp?&productID=11174538&type=audio,,,,,,,,
REYNALDO HAHN,https://www.classical-music.com/composers/hahn-reynaldo/,Cathédrale de Strasbourg,1945,,,,,,,,,Tenor,,,,,,,,,,,,,
REYNALDO HAHN,https://www.classical-music.com/composers/hahn-reynaldo/,Esther,1898,,,,,,,,,Voice,,,,,,,,,,,,,
REYNALDO HAHN,https://www.classical-music.com/composers/hahn-reynaldo/,Méduse,1911,,,,,,,,,Narrator and Voice,,,,,,,,,,,,,
REYNALDO HAHN,https://www.classical-music.com/composers/hahn-reynaldo/,O fons Bandusiæ!,1901,,,,,,,,,Soprano,,,,,,https://www.youtube.com/watch?v=sW28akndFxk,,,,,,,
REYNALDO HAHN,https://www.classical-music.com/composers/hahn-reynaldo/,Prométhée triomphant,1908,,,,,,,,,Voice,,,,,,https://www.youtube.com/watch?v=DIQzpTMAfAg,,,,,,,
RHIAN SAMUEL,http://www.rhiansamuel.com,La Belle Dame Sans Merci,1982,,,,,"14'00""",,,,,"2fl - 2ob - 2cl - 2bsn / 2hn / timp,2perc / cel / hp / SATB chor / str",,https://stainer.co.uk/shop/hl321/,,,,,,,,,,
RHIAN SAMUEL,http://www.rhiansamuel.com,"Song for the Divine Miss C, A",1986,,,,,"15'00""",,,,Soprano and Tenor,"4fl,afl+picc - 1ob,eh - 2cl - 2bsn / 2hn - 2tpt - 2tbn / timp / SATB chor / str",,https://stainer.co.uk/shop/hl329/,,,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Cantate Domino,1990,,,,,5',,,,,,Latin,https://www.cmc.ie/music/cantate-domino,https://www.cmc.ie/music/cantate-domino,https://music.youtube.com/watch?v=3Y8dVZdL0-o&feature=gws_kp_track,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Cnámh,2008,,,,Nuala Ní Dhomhnaill,5',,,,,pno,Irish,https://www.cmc.ie/music/cnamh,https://www.cmc.ie/music/cnamh,,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Do Not Stand at My Grave and Weep,2006,,,,Mary Elizabeth Frye,"3'00""",,SATB,,,,English,https://cailino1.callino.ie/product/do-not-stand-at-my-grave-and-weep-satb/,,,https://www.youtube.com/watch?v=MHLUEUR5IcM,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Gloria Deo,1988,,,,,"10'00""",,,,Soprano,2fl - 2ob - 2cl - 2bsn / 2hn - 2tpt - 2tbn / timp / SATB chor / hp / str,,,,,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,"Lullay, My Liking",2019,,,,,"3'00""",,SATB,,,,English,https://cailino1.callino.ie/product/lullay-my-liking/,,,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Make We Merry,2014,,Medieval texts,,,12',,,,,,English,https://www.rhonaclarke.com/contact--list-of-works.html,,https://youtu.be/slMnuoZHRx4,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Missa,1999,,,,,"23'00""",6,,,,"1fl - 1ob - 2cl / 2hn - 2tpt - 1tbn / timp,perc / pno / SSA chor / str",,,https://www.cmc.ie/music/missa,,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Mo Pháistín Fionn,2002,,,,,5',,,,,,Irish,https://www.cmc.ie/music/mo-phaistin-fionn,https://www.cmc.ie/music/mo-phaistin-fionn,,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Requiem,2020,,,,,16',,,,,,Latin,https://www.rhonaclarke.com/contact--list-of-works.html,,https://youtu.be/NkfGZOIdX1c,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Rorate Coeli,1994,,,,,5',,,,,pno / vln,Latin,https://www.cmc.ie/music/rorate-caeli,https://www.cmc.ie/music/rorate-caeli,,https://youtu.be/WqpIFO-4Ikc,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Street Dancer,2010,,,,Gabriel Rosenstock,15',,,,,2perc,English,https://www.cmc.ie/music/street-dancer,https://www.cmc.ie/music/street-dancer,,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Suantraí Ghráinne,1983,,,,Máire Mac an tSaoi,"6'00""",,SSA,,,,Irish,https://www.cmc.ie/music/suantrai-ghrainne,,,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,The Old Woman,2016,,Anonymous Children's Rhyme,,,4',,,,,pno,English,https://cailino.com/product/the-old-woman/,,,https://youtu.be/GWvxjQEOp-c,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,The Old Woman,2016,,,,Anon. Children's Rhyme,"4'00""",,SSAATTBB,,,,English,https://cailino1.callino.ie/product/the-old-woman/,,https://www.youtube.com/watch?v=GWvxjQEOp-c,,,,,,,"Stomping, Clapping",
RHONA CLARKE,https://www.rhonaclarke.com/index.html,There are also Musicians,1998,,,,Michael Coady,3',,,,,fl / pno,English,https://www.cmc.ie/music/there-are-also-musicians,https://www.cmc.ie/music/there-are-also-musicians,,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Triptych,1990,,,,,"20'00""",,SATB Divisi,,,"asax, pno, 2vln, vla, vc","English, Irish, Latin",https://www.cmc.ie/music/triptych,,,,,,,,,,
RHONA CLARKE,https://www.rhonaclarke.com/index.html,Triptych,1990,,,,,20',,,,,pno - narr / cb,,https://www.cmc.ie/music/triptych,,,,,,,,,,
RICARDO LORENZ,http://ricardolorenz.com/,Sit Still,1991,,,,,"13'00""",,,,narrator,2222/2200/timp/perc/hp/narr/choir/str,,http://ricardolorenz.com/compositions/1991-sit-still-for-narrator-mixed-chorus-and-chamber-orchestra/,,,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,2 Elizabethan Lyrics,1992,,,,,,,SATB Divisi,,,pno,,https://global.oup.com/academic/product/two-elizabethan-lyrics-9780193370821?cc=us&lang=en&,,,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,2 Elizabethan Lyrics,1992,,,,,,,SATB Divisi,,,"2fl, 2ob, 2cl, 2bsn, 2hn, str",,https://global.oup.com/academic/product/two-elizabethan-lyrics-9780193370821?cc=us&lang=en&,,,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,Canticle: The Hungry Angels,1978,,,,,,3,SATB,,,org,English,https://www.boosey.com/shop/prod/Harris-Robert-A-Canticle-The-Hungry-Angels-for-SATB-choir/2247416,,https://open.spotify.com/track/0FEAZmWxc7kXuvwXb3BfK7?si=ub4j5cAxQLS5eiVXFZyfZA,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,Gloria,2006,,,,,,,,,Soprano,,,,,https://soundcloud.com/user-523657249/sets/gloria-complete,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,Lamb,,,,,William Blake,,,SSAA,,,,,https://www.jwpepper.com/Lamb/1687151.item#/submit,,,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,Love Came Down At Christmas,,,,,Christina Rossetti,,,SATB,,,,,https://www.prestomusic.com/sheet-music/products/7667030--christina-rossetti-robert-a-harris-love-came-down-at-christmas,,,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,Millenniums' Children,2001,,,,,,,,,,,,,,,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,"Oh, How Can I Keep From Singing?",1993,,,,,"3'00""",2,TTBB,,,,English,https://global.oup.com/academic/product/oh-how-can-i-keep-from-singing-9780193859203?cc=us&lang=en&,,,https://youtu.be/FArBtnx1irk,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,"Oh, How Can I Keep From Singing?",1988,,,,,"3'00""",2,SATB,,,,English,https://global.oup.com/academic/product/oh-how-can-i-keep-from-singing-9780193857933?cc=us&lang=en&,,,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,"Rejoice, Ye Pure In Heart",,,,,,,,SATB,,,,English,https://www.prestomusic.com/sheet-music/products/7520759--harris-rejoice-ye-pure-in-heart,,,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,Requiem: A Canticle of Immortality,1971,,,,,,,,,Soprano and Baritone,,,,,,,,,,,,,
ROBERT A. HARRIS,http://www.robert-a-harris.com/,Silver Swan,1999,,,,,,,SATB,,,,English,https://www.jwpepper.com/Silver-Swan/3249182.item#/submit,,,,,,,,,,
ROBERTA BITGOOD,https://en.wikipedia.org/wiki/Roberta_Bitgood,A Good Thing It Is To Give Thank,,,,,,,,SATB,,,org,English,https://www.morningstarmusic.com/choral/a-good-thing-it-is-to-give-thanks.html,,,,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,Bayoán,1993,,,,,"40'00""",6,,,Soprano and Baritone,"2fl,picc - 2ob - 2cl,bcl - 2bsn / 2hn - 2tpt - 2tbn / 3perc / hp / pno+cel / SATB chor / str",,http://store.subitomusic.com/index.php?main_page=product_info&products_id=251,,,https://www.youtube.com/watch?v=Uq3CSVss5U4,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,Bayoán,1991,,,,Eugenio M. De Hostos,"40'00""",,SATB,,Soprano and Baritone Solos,orchestra,Spanish,http://store.subitomusic.com/index.php?main_page=product_info&products_id=251,,,,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,Cantos Populares,1983,,,,,"8'00""",,SATB,,,,Spanish,http://www.sheetmusicplus.com/title/cantos-populares-sheet-music/19193914,,,http://www.youtube.com/watch?v=utlNOhkkPto,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,Guakía Baba,1992,,,,,"5'00""",,SATB Divisi,,,,Taino Indian,http://store.subitomusic.com/index.php?main_page=product_info&products_id=331,,,,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,Idilio,,,,,,"7'00""",,SATB,,,orchestra,Wordless,http://www.wisemusicclassical.com/work/33176/Idilio-Soundscape-of-a-Rain-Forest--Roberto-Sierra/,,,,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,Idilio,,,,,,"7'00""",,SATB,,,orchestra,Wordless,http://www.wisemusicclassical.com/work/33176/Idilio-Soundscape-of-a-Rain-Forest--Roberto-Sierra/,,,,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,Idilio (Soundscape of a Rain Forest),1990,,,,,"7'00""",,,,,2fl - 2ob - 2cl - 2bsn / 2hn - 2tpt - 2tbn / hp / pno / chor / str,,https://www.wisemusicclassical.com/work/33176/Idilio-Soundscape-of-a-Rain-Forest--Roberto-Sierra/,,,,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,Lux Æterna,1995,,,,György Ligeti,"5'00""",,SATB,,,,Latin,http://store.subitomusic.com/index.php?main_page=product_info&products_id=332,,,,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,Missa Latina,2006,,,,,"77'00""",6,,,Soprano and Baritone,"2fl,picc - 2ob,eh - 2cl,bcl - 2bsn,cbsn / 4hn - 3tpt - 3tbn - 1tba / timp,perc / hp / pno / str",,http://store.subitomusic.com/index.php?main_page=product_info&products_id=1979,,https://open.spotify.com/track/3MDmWYGKKHheF1do85In22,https://www.youtube.com/watch?v=MMDVr9rLJcc,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,Missa Latina,2006,,,,,"75'00""",,SATB,,Soprano and Baritone Solos,orchestra,Latin,http://www.sheetmusicplus.com/title/missa-latina-pro-pace-sheet-music/19194285,,,http://www.youtube.com/watch?v=KezVw9KhUDY,,,,,,,
ROBERTO SIERRA,http://www.robertosierra.com/,"Sinfonía No. 5, ""Río Grande de Loíza""",2015,,,,,"25'00""",,,,,"2fl,picc - 2ob,eh - 2cl,bcl - 2bsn,cbsn / 4hn - 3tpt - 3tbn - 1tba / timp,3perc / hp / pno / SATB chor / str",,http://store.subitomusic.com/index.php?main_page=product_info&products_id=7367,,,https://www.youtube.com/watch?v=_AmlFQAvJRs,,,,,,,
ROCÍO SANZ QUIRÓS,https://en.wikipedia.org/wiki/Roc%C3%ADo_Sanz_Quir%C3%B3s,Cantata a la Independencia Centroamericana,1971,,,,,,6,,,,,,,,,,,,,,,,
ROGER STUBBLEFIELD,https://www.youtube.com/channel/UCRuzg2JtC-17H-hZUIgrAyA,America Singing,2019,,,,,,,,,,,English,http://store.subitomusic.com/index.php?main_page=product_info&cPath=3_117_829&products_id=8916,,,,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,Agnus Dei,2020,,,Rollo Dilworth,Traditional Latin Text,"4'00""",3,SSA,,,pno,Latin,https://www.halleonard.com/product-family/PC23242/agnus-dei,,https://www.youtube.com/watch?v=cfzDw86w4ew,https://www.youtube.com/watch?v=fRL447oDId4&list=RDz-0D65KqI1o&index=19,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,Agnus Dei,2020,,,Rollo Dilworth,Traditional Latin Text,"4'00""",3,SATB,,,pno,Latin,https://www.halleonard.com/product-family/PC23242/agnus-dei,,https://www.youtube.com/watch?v=cfzDw86w4ew,https://www.youtube.com/watch?v=fRL447oDId4&list=RDz-0D65KqI1o&index=19,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,Ain't Gonna Let Nobody Turn Me Around,1994,,,Rollo Dilworth,Langston Hughes & Traditional Text,"4'00""",3,SSA,,,pno,English,https://www.jwpepper.com/10905965.item#/submit,,https://youtu.be/R95hAynQYus,https://youtu.be/CrfkgF15tv8,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,Ain't Gonna Let Nobody Turn Me Around,1994,,,Rollo Dilworth,Langston Hughes & Traditional Text,"4'00""",3,SATB,,,pno,English,https://www.jwpepper.com/10905965.item#/submit,,https://youtu.be/R95hAynQYus,https://youtu.be/CrfkgF15tv8,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,Ain't-A That Good News,2006,,,Rollo Dilworth,African American Spiritual,"4'00""",3,SATB,,,pno,English,https://www.halleonard.com/product/8745357/aint-a-that-good-news,,https://www.jwpepper.com/Ain%27t-A-that-Good-News/10012108.item#/submit,https://youtu.be/Logz2sShOj0,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,All I Want For Christmas,2007,,,Rollo Dilworth,"Anne J. Achenbach, Micheline Conte, Tamara S. Meise, Richelieu Morris","4'00""",3,SAB,,,pno,English,https://www.halleonard.com/product-family/PC12503/all-i-want-for-christmas,,https://www.jwpepper.com/All-I-Want-for-Christmas/10048502.item#/submit,https://youtu.be/rTm6giwsVWY,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,All I Want For Christmas,2007,,,Rollo Dilworth,"Anne J. Achenbach, Micheline Conte, Tamara S. Meise, Richelieu Morris","4'00""",3,SATB,,,pno,English,https://www.halleonard.com/product-family/PC12503/all-i-want-for-christmas,,https://www.jwpepper.com/All-I-Want-for-Christmas/10048502.item#/submit,https://youtu.be/rTm6giwsVWY,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,All I Want For Christmas,2007,,,Rollo Dilworth,"Anne J. Achenbach, Micheline Conte, Tamara S. Meise, Richelieu Morris","4'00""",3,SSA,,,pno,English,https://www.halleonard.com/product-family/PC12503/all-i-want-for-christmas,,https://www.jwpepper.com/All-I-Want-for-Christmas/10048502.item#/submit,https://youtu.be/rTm6giwsVWY,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,All That Hath Life And Breath,2019,,,Rollo Dilworth,,"3'00""",3,SATB,,,pno,English,https://www.halleonard.com/product/288979/all-that-hath-life-and-breath,,https://youtu.be/q9VsIhWWRRQ,https://youtu.be/n4RZFB6RDmQ,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,Amazing Grace,2018,,Traditional American Melody,Rollo Dilworth,John Newton,"4'00""",3,Two-Part,,,pno,English,https://www.halleonard.com/product/285971/amazing-grace,,https://youtu.be/BVwPXhI7xBk,,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,"America, The Beaituiful",2008,,Samuel A. Ward,Rollo Dilworth,Katherine Lee Bates,"4'00""",3,SATB,,,pno,English,https://www.halleonard.com/product-family/PC12531/america-the-beautiful,,https://www.jwpepper.com/America%2C-the-Beautiful/10048534.item#/submit,https://youtu.be/Ln78zkeNXY0,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,"America, The Beaituiful",2008,,Samuel A. Ward,Rollo Dilworth,Katherine Lee Bates,"4'00""",3,SAB,,,pno,English,https://www.halleonard.com/product-family/PC12531/america-the-beautiful,,https://www.jwpepper.com/America%2C-the-Beautiful/10048534.item#/submit,https://youtu.be/Ln78zkeNXY0,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,"America, The Beaituiful",2008,,Samuel A. Ward,Rollo Dilworth,Katherine Lee Bates,"4'00""",3,SA/Two-Part,,,pno,English,https://www.halleonard.com/product-family/PC12531/america-the-beautiful,,https://www.jwpepper.com/America%2C-the-Beautiful/10048534.item#/submit,https://youtu.be/Ln78zkeNXY0,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,"America, The Dream",2017,,,Rollo Dilworth,Langston Hughes,"4'00""",3,SATB,,,pno,English,https://www.halleonard.com/product/254529/america-the-dream,,https://www.youtube.com/watch?v=rB_iSVUDJ70,https://www.youtube.com/watch?v=CcQ-fzXdcsc,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,Bye And Bye,2020,,,Rollo Dilworth,African American Spiritual,"4'00""",3,SSAA,,,pno,English,https://www.halleonard.com/product-family/PC23080/bye-and-bye,,https://youtu.be/GnDK6t7hAbc,,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,Bye And Bye,2020,,,Rollo Dilworth,African American Spiritual,"4'00""",3,SATB,,,pno,English,https://www.halleonard.com/product-family/PC23080/bye-and-bye,,https://youtu.be/GnDK6t7hAbc,,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,Bye And Bye,2020,,,Rollo Dilworth,African American Spiritual,"4'00""",3,TTBB,,,pno,English,https://www.halleonard.com/product-family/PC23080/bye-and-bye,,https://youtu.be/GnDK6t7hAbc,,,,,,,,
ROLLO DILWORTH,https://www.halleonard.com/search/search.action?keywords=rollo+dilworth&dt=item#products,Celebrate The Newborn King,2008,,,Rollo Dilworth,Rollo Dilworth,"3'00""",3,SATB,,,pno,English,https://www.halleonard.com/product/8748203/celebrate-the-newborn-king,,https://www.jwpepper.com/Celebrate-the-Newborn-King/10048584.item#/submit,https://youtu.be/iDCYg6uh6Xo,,,,,,,
